created_at,word
2020-02-23T11:52:01Z,viable
2020-02-23T11:52:01Z,candidates
2020-02-23T11:52:01Z,votes
2020-02-23T11:52:01Z,warren
2020-02-23T11:52:01Z,buttigieg
2020-02-23T08:07:52Z,phone
2020-02-23T08:07:52Z,portland
2020-02-23T08:07:52Z,autocorrect
2020-02-23T08:07:52Z,amy
2020-02-23T08:07:52Z,klobuchar
2020-02-23T08:07:52Z,amy
2020-02-23T08:07:52Z,kombucha
2020-02-23T08:07:52Z,amyklobuchar
2020-02-23T08:07:52Z,amykombucha
2020-02-23T08:07:52Z,portland
2020-02-23T05:47:38Z,urging
2020-02-23T05:47:38Z,amyklobuchar
2020-02-23T05:47:38Z,stand
2020-02-23T05:47:38Z,gem
2020-02-23T05:47:38Z,andrew
2020-02-23T05:47:38Z,yang
2020-02-23T05:47:38Z,pause
2020-02-23T05:47:38Z,4
2020-02-23T05:47:38Z,registered
2020-02-23T05:47:38Z,voters
2020-02-23T05:47:38Z,caucused
2020-02-23T05:47:38Z,nevada
2020-02-23T05:47:38Z,4
2020-02-23T05:47:38Z,math
2020-02-23T05:47:38Z,duh
2020-02-23T05:23:44Z,amyklobuchar
2020-02-23T05:23:44Z,spoke
2020-02-23T05:23:44Z,tonight
2020-02-23T05:23:44Z,quit
2020-02-23T05:08:38Z,amyklobuchar
2020-02-23T05:08:38Z,steyer
2020-02-23T05:08:38Z,drop
2020-02-23T05:08:38Z,south
2020-02-23T05:08:38Z,carolina
2020-02-23T05:08:38Z,moderate
2020-02-23T05:08:38Z,dems
2020-02-23T05:08:38Z,consolidate
2020-02-23T05:08:38Z,split
2020-02-23T05:08:38Z,votes
2020-02-23T05:08:38Z,nevadacaucus
2020-02-23T04:37:39Z,time
2020-02-23T04:37:39Z,candidates
2020-02-23T04:37:39Z,drop
2020-02-23T04:37:39Z,tulsigabbard
2020-02-23T04:37:39Z,amyklobuchar
2020-02-23T04:37:39Z,michaelbennet
2020-02-23T04:37:39Z,andrewyang
2020-02-23T04:37:39Z,devalpatrick
2020-02-23T04:37:39Z,johndelaney
2020-02-23T04:37:39Z,tomsteyer
